molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3704805,Cc1cc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)no1,13.3,active
CHEMBL3704806,Cc1c(C(=O)N(c2cnc3c(ccn3C)c2)c2ccc(O)cn2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,36.6,active
CHEMBL3704807,Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2CCc3ccccc3C2)n1C,19.2,active
CHEMBL3948552,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)OCC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,511.89,active
CHEMBL3920752,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,150.9,active
CHEMBL3929521,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)Nc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,455.26,active
CHEMBL3926219,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)OCC)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1265.77,intermediate
CHEMBL3927241,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)O)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,102.02,active
CHEMBL3899211,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)Nc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2092.72,intermediate
CHEMBL3908169,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)OCc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1539.27,intermediate
CHEMBL3932621,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)Nc3ccccc3F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2943.39,intermediate
CHEMBL3895678,CCCCN(CCCC)C(=O)c1nn(-c2ccc(O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,623.56,active
CHEMBL3923681,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,1529.09,intermediate
CHEMBL3914781,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(O)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,278.4,active
CHEMBL3918229,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OC)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,470.04,active
CHEMBL3948552,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)OCC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,384.11,active
CHEMBL3920752,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,134.92,active
CHEMBL3929521,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)Nc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,421.44,active
CHEMBL3926219,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)OCC)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,773.35,active
CHEMBL3927241,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)O)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,84.81,active
CHEMBL3899211,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)Nc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1286.87,intermediate
CHEMBL3908169,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)OCc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1282.77,intermediate
CHEMBL3932621,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)Nc3ccccc3F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1716.45,intermediate
CHEMBL3895678,CCCCN(CCCC)C(=O)c1nn(-c2ccc(O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,421.88,active
CHEMBL3923681,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,892.38,active
CHEMBL3914781,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(O)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,246.94,active
CHEMBL3918229,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OC)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,282.81,active
CHEMBL3909422,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)c3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,692.43,active
CHEMBL3937363,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(C)(=O)=O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,377.2,active
CHEMBL3900418,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)C(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,126.56,active
CHEMBL3924890,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc([S+]([O-])c4ccccc4)cs3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,799.39,active
CHEMBL3927159,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(C(C)=O)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,609.25,active
CHEMBL3902718,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3sc(Cl)cc3Br)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,562.77,active
CHEMBL3890069,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Br)c(Br)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,638.23,active
CHEMBL3959104,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3c(-c4ccccc4)noc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,835.86,active
CHEMBL3982550,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4ccc(Cl)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,16000.0,inactive
CHEMBL3950403,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccccc4C)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,16000.0,inactive
CHEMBL3974550,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])CCN3C(=O)c4ccccc4C3=O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,296.11,active
CHEMBL3945127,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(Oc4ccc(C)cc4)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,6630.34,intermediate
CHEMBL3962530,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4cc(Cl)cc(Cl)c4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,7278.41,intermediate
CHEMBL3938600,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3Cl)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,714.5,active
CHEMBL3959636,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Br)cc3CC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2174.8,intermediate
CHEMBL3890556,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cn(C)cn3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,639.96,active
CHEMBL3967288,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(Cl)ccc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,957.15,active
CHEMBL3899521,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(C(=O)OC)o3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,584.68,active
CHEMBL3904990,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4ccn(C)n4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,855.19,active
CHEMBL3917653,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc4ccn(C)c34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1356.79,intermediate
CHEMBL3942106,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1653.19,intermediate
CHEMBL3926618,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])N(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2387.99,intermediate
CHEMBL3890050,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3c(C)nn(C)c3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,651.76,active
CHEMBL3977288,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(NC(C)=O)c(Cl)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,427.08,active
CHEMBL3948036,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(Cl)c3Cl)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,493.55,active
CHEMBL3985364,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,454.15,active
CHEMBL3953351,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,447.69,active
CHEMBL3893085,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])CCc3cccc4ccccc34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,709.36,active
CHEMBL3962105,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(CNC(=O)c4ccc(Cl)cc4)s3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2626.68,intermediate
CHEMBL3902056,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccc(F)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,5412.52,intermediate
CHEMBL3976266,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc4c(c3)OCCO4)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,631.49,active
CHEMBL3912231,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(-c4ccn(C)n4)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,5299.7,intermediate
CHEMBL3982160,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4noc(C)n4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,843.13,active
CHEMBL3948609,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc4nonc34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,271.77,active
CHEMBL3932360,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3sc4ccc(F)cc4c3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1076.21,intermediate
CHEMBL3943276,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccc(C)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,16000.0,inactive
CHEMBL3972844,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(F)c(Br)cc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,268.82,active
CHEMBL3900742,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3scc(C(=O)OC)c3OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,632.21,active
CHEMBL3897154,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(C#N)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,672.58,active
CHEMBL3957281,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(N)ccc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,660.5,active
CHEMBL3985961,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3N)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,270.38,active
CHEMBL4111735,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])C[C@]34CC[C@H](CC3=O)C4(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,806.98,active
CHEMBL3916294,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4cnco4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,884.62,active
CHEMBL3946968,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccsc3C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,479.98,active
CHEMBL3950260,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])Cc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,666.03,active
CHEMBL3909422,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)c3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,518.88,active
CHEMBL3937363,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(C)(=O)=O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,294.71,active
CHEMBL3900418,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)C(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,90.44,active
CHEMBL3924890,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc([S+]([O-])c4ccccc4)cs3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,675.4,active
CHEMBL3927159,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(C(C)=O)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,412.24,active
CHEMBL3902718,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3sc(Cl)cc3Br)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,465.17,active
CHEMBL3890069,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Br)c(Br)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,473.64,active
CHEMBL3959104,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3c(-c4ccccc4)noc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,664.26,active
CHEMBL3982550,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4ccc(Cl)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,7935.67,intermediate
CHEMBL3950403,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccccc4C)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,3349.66,intermediate
CHEMBL3974550,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])CCN3C(=O)c4ccccc4C3=O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,253.16,active
CHEMBL3945127,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(Oc4ccc(C)cc4)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,4863.58,intermediate
CHEMBL3962530,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4cc(Cl)cc(Cl)c4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,4210.98,intermediate
CHEMBL3938600,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3Cl)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,558.67,active
CHEMBL3959636,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Br)cc3CC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1832.24,intermediate
CHEMBL3890556,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cn(C)cn3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,475.07,active
CHEMBL3967288,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(Cl)ccc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,849.56,active
CHEMBL3899521,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(C(=O)OC)o3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,456.67,active
CHEMBL3904990,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4ccn(C)n4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,757.03,active
CHEMBL3917653,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc4ccn(C)c34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1053.17,intermediate
CHEMBL3942106,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1980.97,intermediate
CHEMBL3926618,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])N(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1735.78,intermediate
CHEMBL3890050,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3c(C)nn(C)c3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,466.35,active
CHEMBL3977288,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(NC(C)=O)c(Cl)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,254.5,active
CHEMBL3948036,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(Cl)c3Cl)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,370.43,active
CHEMBL3985364,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,314.95,active
CHEMBL3953351,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,310.86,active
CHEMBL3893085,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])CCc3cccc4ccccc34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,529.08,active
CHEMBL3962105,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(CNC(=O)c4ccc(Cl)cc4)s3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2392.61,intermediate
CHEMBL3902056,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccc(F)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,3533.03,intermediate
CHEMBL3976266,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc4c(c3)OCCO4)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,511.57,active
CHEMBL3912231,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(-c4ccn(C)n4)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,3558.82,intermediate
CHEMBL3982160,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4noc(C)n4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,641.46,active
CHEMBL3948609,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc4nonc34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,257.15,active
CHEMBL3932360,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3sc4ccc(F)cc4c3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,834.15,active
CHEMBL3943276,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccc(C)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,16000.0,inactive
CHEMBL3972844,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(F)c(Br)cc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,327.93,active
CHEMBL3900742,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3scc(C(=O)OC)c3OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,565.68,active
CHEMBL3897154,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(C#N)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,562.23,active
CHEMBL3957281,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(N)ccc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,530.64,active
CHEMBL3985961,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3N)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,254.69,active
CHEMBL4111735,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])C[C@]34CC[C@H](CC3=O)C4(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,726.27,active
CHEMBL3916294,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4cnco4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,522.1,active
CHEMBL3946968,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccsc3C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,292.9,active
CHEMBL3950260,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])Cc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,474.73,active
CHEMBL2031012,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,30.0,active
CHEMBL3928986,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(Cl)cccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,200.0,active
CHEMBL3901024,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,30.0,active
CHEMBL2031017,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(I)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,40.0,active
CHEMBL3923567,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(C#N)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,920.0,active
CHEMBL3892056,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(Cl)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,90.0,active
CHEMBL2031018,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(I)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,40.0,active
CHEMBL3914542,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCc5ccccc5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,10.0,active
CHEMBL3984367,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OC(C)C)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,50.0,active
CHEMBL2031014,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(OCCN5CCOCC5)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,110.0,active
CHEMBL3904423,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(N(C)C)ccc(Br)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,30.0,active
CHEMBL3978452,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(OCCCN5CCOCC5)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,290.0,active
CHEMBL3952199,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCCCN5CCOCC5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,290.0,active
CHEMBL3981017,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCCCN5CCN(C)CC5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,510.0,active
CHEMBL3957469,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OC(C)CN(C)C)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,490.0,active
